상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시도명,시군구명,행정동명,법정동명,도로명주소,경도,위도
메가엠지씨커피신촌역점,음식,비알코올 ,카페,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 121,126.939277954266,37.5561993158556
브렛피자,음식,기타 간이,피자,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 29-8,126.922462460663,37.5473430034812
신촌정직한족발,음식,한식,족발/보쌈,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌로 189,126.946960538536,37.5571691281343
키먼트,음식,기타 간이,빵/도넛,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 199,126.95287979555,37.5434268216899
플라,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 48-24,126.928071764907,37.5562963342446
컴포즈커피북,음식,비알코올 ,카페,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로35길 10,126.955950687973,37.558537459221
모데시,음식,주점,무도 유흥 주점,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 64,126.923258698504,37.5502065639045
글래드앤쏠티,음식,비알코올 ,카페,서울특별시,마포구,염리동,염리동,서울특별시 마포구 대흥로24바길 11,126.948856599,37.5543297245902
스위그뱅,음식,서양식,경양식,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 백범로16안길 21,126.943230045709,37.5464314286171
서교리조트,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로33길 8,126.929952131583,37.5553943311124
본궁문배동육칼,음식,한식,국수/칼국수,서울특별시,용산구,원효로1동,문배동,서울특별시 용산구 백범로90길 50,126.970309702796,37.5366150254651
사운드키친,음식,기타 간이,피자,서울특별시,마포구,염리동,염리동,서울특별시 마포구 백범로24길 11,126.945081514675,37.5459434010113
호핀치,음식,비알코올 ,카페,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로6안길 6,126.938339847361,37.54892849705
찜갓엠퍼러,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29마길 10,126.926564269558,37.5556609208668
홍대24시스파스넥,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 1,126.927378471742,37.5588670092217
유들렌,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로25길 28,126.926116069715,37.5545575771617
브루니치,음식,비알코올 ,카페,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.948244432259,37.544737188609
아게루,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 9,126.924366793098,37.5534243648617
이목차방,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 111,126.925724463126,37.5534547465805
피자헤븐,음식,기타 간이,피자,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 161,126.945744853165,37.5534820328582
피어,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 4-15,126.92930003506,37.5550910762577
오마뎅,음식,기타 간이,김밥/만두/분식,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로35길 10,126.955950687973,37.558537459221
순살만공격마포,음식,기타 간이,치킨,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 31,126.930167989496,37.5577119583954
안단테비노,음식,주점,요리 주점,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 205,126.954115220636,37.5440955322874
디.엘,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 4-30,126.929752817522,37.5550861711028
송,음식,한식,백반/한정식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 83,126.935827820491,37.556069154454
거북이의주방,음식,동남아시아,베트남식 전문,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 8-7,126.937825155584,37.5540958415868
이이알티바,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 4-20,126.929697910945,37.5549685382336
동피랑,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로3길 29,126.921375516393,37.5458103212724
앤티도트,음식,주점,요리 주점,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 80-15,126.942056188913,37.5470156044239
청대문집,음식,한식,백반/한정식,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 백범로1길 101,126.942176392215,37.5561262059078
기름집,음식,주점,요리 주점,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로87길 48-4,126.969334828719,37.5392105410361
밤,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29바길 16,126.925883215664,37.5557988931348
요거트아이스크림의정석,음식,기타 간이,아이스크림/빙수,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로27길 7,126.927631846416,37.5538234914491
밀가루인쇄소,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로10길 40,126.924744293921,37.548418022251
소코아,음식,일식,일식 회/초밥,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로15길 49,126.920938845121,37.5486265867831
별별푸드,음식,중식,중국집,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 50,126.923710159248,37.5550132203197
스페이스원,음식,기타 간이,피자,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 20-10,126.922962009272,37.5527357790595
파리바게뜨공덕역사,음식,기타 간이,빵/도넛,서울특별시,마포구,공덕동,공덕동,서울특별시 마포구 백범로 200,126.95192797672,37.5435174919403
송린,음식,일식,일식 회/초밥,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로7길 3,126.922705135438,37.5469938121874
과일에반하다프루타,음식,비알코올 ,카페,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로 94,126.92492187127,37.5526004641485
이푸드랩,음식,기타 간이,피자,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 22-5,126.943020013663,37.5588999547767
남원추어탕,음식,한식,국/탕/찌개류,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 35,126.937013182316,37.5499077058853
양자강,음식,중식,중국집,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 백범로 322,126.964641130389,37.5382323939273
프로잭트101,음식,한식,백반/한정식,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.948244432259,37.544737188609
바른치킨공덕,음식,기타 간이,치킨,서울특별시,마포구,염리동,공덕동,서울특별시 마포구 백범로 152,126.948244432259,37.544737188609
플래닛,음식,서양식,경양식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로19길 5,126.922826796685,37.5511216848938
더리얼치즈버거,음식,기타 간이,버거,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29길 48-29,126.927710281899,37.5562479997836
247바,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 15,126.92209539996,37.5500427728585
도꼭지,음식,한식,횟집,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로10길 30,126.939890359379,37.5481224807635
포레스틴,음식,비알코올 ,카페,서울특별시,마포구,공덕동,신공덕동,서울특별시 마포구 백범로 202,126.952446717884,37.5428373024369
구름속의사람들,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로29가길 15,126.928578532941,37.5541023979504
효자동설렁탕서강대점,음식,한식,국/탕/찌개류,서울특별시,마포구,대흥동,신수동,서울특별시 마포구 백범로 28,126.936960096489,37.5520517048072
썬마이야르,음식,기타 간이,빵/도넛,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 82,126.941610693803,37.5473089557329
허니꼬꼬,음식,기타 간이,치킨,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 22-5,126.943020013663,37.5588999547767
수,음식,주점,요리 주점,서울특별시,서대문구,북아현동,북아현동,서울특별시 서대문구 신촌로 235,126.952129256686,37.5574313654574
카페대흥,음식,비알코올 ,카페,서울특별시,마포구,대흥동,대흥동,서울특별시 마포구 대흥로 80-15,126.942056188913,37.5470156044239
알찬365,음식,한식,백반/한정식,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로23길 14,126.92452120445,37.5537050936923
포텅즈,음식,한식,국수/칼국수,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 25,126.92960947412,37.5579862182261
더삼겹170,음식,한식,돼지고기 구이/찜,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 백범로 170,126.949246587895,37.5442865791136
메가커피공덕SK리더스뷰,음식,비알코올 ,카페,서울특별시,마포구,아현동,공덕동,서울특별시 마포구 백범로31길 7,126.948679005411,37.5452186111812
호박벌,음식,기타 간이,김밥/만두/분식,서울특별시,마포구,서교동,동교동,서울특별시 마포구 신촌로4길 5,126.92869810383,37.5576085260005
인디에어,음식,비알코올 ,카페,서울특별시,용산구,원효로1동,원효로1가,서울특별시 용산구 백범로 325,126.965226964224,37.5384177379194
한우곱창,음식,한식,돼지고기 구이/찜,서울특별시,서대문구,신촌동,대현동,서울특별시 서대문구 신촌역로 13,126.942548790482,37.5578054766909
베이스크림,음식,기타 간이,그 외 기타 간이 음식점,서울특별시,마포구,서강동,상수동,서울특별시 마포구 와우산로5길 17-1,126.921938563946,37.5467885868151
더크레딧,음식,비알코올 ,카페,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로6길 12,126.938244595273,37.5492610257476
볼타,음식,서양식,경양식,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로3길 29,126.929364704265,37.5592724845781
광복김밥,음식,기타 간이,그 외 기타 간이 음식점,서울특별시,마포구,신수동,신수동,서울특별시 마포구 광성로 17,126.935503212947,37.5502455080963
반지만들기,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로 91,126.92384504294,37.5527167997043
티알제이에프앤비,음식,중식,중국집,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 신촌로 1,126.927378471742,37.5588670092217
카페꼬모,음식,비알코올 ,카페,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로21길 31-12,126.921830778801,37.5519145190222
퀸스헤드더키친,음식,주점,요리 주점,서울특별시,마포구,서교동,서교동,서울특별시 마포구 와우산로17길 20,126.921783780237,37.5504634162338
씨엑스선라이즈,음식,중식,중국집,서울특별시,마포구,대흥동,노고산동,서울특별시 마포구 신촌로 118-2,126.938961654766,37.5553585064164
